US1CASA0010,20110322,PRCP,5,,,N,0700
US1CASA0010,20110323,PRCP,58,,,N,0700
US1CASA0010,20110324,PRCP,97,,,N,0700
US1CASA0010,20110325,PRCP,328,,,N,0700
US1CASA0010,20110326,PRCP,122,,,N,0700
US1CASA0010,20110327,PRCP,69,,,N,0700
US1CASA0010,20110328,PRCP,8,,,N,0700
US1CASA0010,20110418,PRCP,28,,,N,0700
US1CASA0010,20110425,PRCP,23,,,N,0700
US1CASA0010,20110515,PRCP,86,,,N,0700
US1CASA0010,20110516,PRCP,58,,,N,0700
US1CASA0010,20110517,PRCP,102,,,N,0700
US1CASA0010,20110518,PRCP,152,,,N,0700
US1CASA0010,20110519,PRCP,13,,,N,0700
US1CASA0010,20110528,PRCP,28,,,N,0700
US1CASA0010,20110602,PRCP,28,,,N,0700
US1CASA0010,20110605,PRCP,132,,,N,0700
US1CASA0010,20110606,PRCP,5,,,N,0700
US1CASA0010,20110629,PRCP,66,,,N,0700
US1CASA0010,20110630,PRCP,69,,,N,0700
US1CASA0010,20111005,PRCP,165,,,N,0700
US1CASA0010,20111006,PRCP,33,,,N,0700
US1CASA0010,20111007,PRCP,48,,,N,0700
US1CASA0010,20111011,PRCP,224,,,N,0700
US1CASA0010,20111105,PRCP,76,,,N,0700
US1CASA0010,20111112,PRCP,38,,,N,0700
US1CASA0010,20111119,PRCP,107,,,N,0700
US1CASA0010,20111125,PRCP,38,,,N,0700
US1CASA0010,20111126,PRCP,5,,,N,0700
US1CASA0010,20111128,PRCP,10,,,N,0700
US1CASA0010,20111129,PRCP,5,,,N,0700
US1CASA0010,20111213,PRCP,53,,,N,0700
US1CASA0010,20111216,PRCP,5,,,N,0700
US1CASA0010,20120120,PRCP,51,,,N,0700
US1CASA0010,20120121,PRCP,419,,,N,0700
US1CASA0010,20120123,PRCP,254,,,N,0700
US1CASA0010,20120206,PRCP,51,,,N,0700
US1CASA0010,20120207,PRCP,33,,,N,0700
US1CASA0010,20120213,PRCP,94,,,N,0700
US1CASA0010,20120215,PRCP,20,,,N,0700
US1CASA0010,20120229,PRCP,86,,,N,0700
US1CASA0010,20120302,PRCP,64,,,N,0700
US1CASA0010,20120313,PRCP,142,,,N,0700
US1CASA0010,20120315,PRCP,157,,,N,0700
US1CASA0010,20120316,PRCP,43,,,N,0700
US1CASA0010,20120317,PRCP,234,,,N,0700
US1CASA0010,20120319,PRCP,41,,,N,0700
US1CASA0010,20120325,PRCP,117,,,N,0700
US1CASA0010,20120328,PRCP,262,,,N,0700
US1CASA0010,20120331,PRCP,10,,,N,0700
US1CASA0010,20120401,PRCP,86,,,N,0700
US1CASA0010,20120411,PRCP,43,,,N,0700
US1CASA0010,20120412,PRCP,251,,,N,0700
US1CASA0010,20120413,PRCP,312,,,N,0700
US1CASA0010,20120414,PRCP,38,,,N,0700
US1CASA0010,20120426,PRCP,175,,,N,0700
US1CASA0010,20121022,PRCP,119,,,N,0700
US1CASA0010,20121023,PRCP,145,,,N,0700
US1CASA0010,20121024,PRCP,25,,,N,0700
US1CASA0010,20121025,PRCP,18,,,N,0700
US1CASA0010,20121101,PRCP,97,,,N,0700
US1CASA0010,20121117,PRCP,297,,,N,0700
US1CASA0010,20121118,PRCP,10,,,N,0700
US1CASA0010,20121129,PRCP,246,,,N,0700
US1CASA0010,20121130,PRCP,391,,,N,0700
US1CASA0010,20121201,PRCP,401,,,N,0700
US1CASA0010,20121202,PRCP,325,,,N,0700
US1CASA0010,20121203,PRCP,122,,,N,0700
US1CASA0010,20121211,PRCP,33,,,N,0700
US1CASA0010,20121213,PRCP,36,,,N,0700
US1CASA0010,20121215,PRCP,15,,,N,0700
US1CASA0010,20121216,PRCP,43,,,N,0700
US1CASA0010,20121218,PRCP,69,,,N,0700
US1CASA0010,20121222,PRCP,122,,,N,0700
US1CASA0010,20121223,PRCP,213,,,N,0700
US1CASA0010,20121226,PRCP,224,,,N,0700
US1CASA0010,20130106,PRCP,287,,,N,0700
US1CASA0010,20130124,PRCP,61,,,N,0700
US1CASA0010,20130126,PRCP,18,,,N,0700
US1CASA0010,20130306,PRCP,117,,,N,0700
US1CASA0010,20130331,PRCP,287,,,N,0700
US1CASA0010,20130401,PRCP,33,,,N,0700
US1CASA0010,20130402,PRCP,56,,,N,0700
US1CASA0010,20130404,PRCP,79,,,N,0700
US1CASA0010,20131120,PRCP,191,,,N,0700
US1CASA0010,20131201,PRCP,102,,,N,0700
